Country,Status,Date,Center ID,Center,Verified,Type,Activity,Org,Capacity,Equipment (R.A.G),Staff,Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,District,Adm2 ID,Adm3,Place,Lat,Long,Address,Clinic Website,Notes (example: If closed why?),Source of info,Location in OSM,MTI: Zone,MTI: Zonal Facility,UN Team,UN Site No,UN site name,UTM,UN Gr,UNMIL Grid,UNMIL Grid New
Liberia,,,MTI078,E.S. Grant Mantal Hospital,,Hospital,,Public,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.27529,-10.689340,Duport Road,,,List from: Medical Teams International,,2,Duport Road Health Center,,,,,,,
Liberia,Open*,29.08.14,LibELW1,ELWA1 Hospital,,Ebola Treatment Center,ETC,"Samaritans Purse, MSF",60,,,8,15,Y,,,,,,27.07.2014,-,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.23938,-10.696510,Paynesville,,"In Monrovia, an MSF emergency team is building a new tented treatment center with capacity for 40–60 beds. It is scheduled to open on July 27 and will also be run by Samaritan’s Purse. Plans to expand to 300 beds by 2nd September. An estimated 200 to 400 personnel are required to run the facility, the largest Ebola Treatment Unit.",https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,http://www.openstreetmap.org/node/2996153469#map=19/6.23938/-10.69651,,,,,,,,,
Liberia,Open*,17.09.14,LibELW2,ELWA2 Hospital,,Ebola Treatment Center,ETC,"MOH, WHO",70,,,,,,,,,,,17.07.2014,-,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3279815,-10.797770,,,"Plans to expand to 300 beds by 2nd September. An estimated 200 to 400 personnel are required to run the facility, the largest Ebola Treatment Unit",https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG; WHO data,http://www.openstreetmap.org/search?query=6.3279815%09-10.79777#map=11/6.3280/-10.7978,,,,,,,,,
Liberia,Open*,17.09.14,LibELW3,ELWA3 Hospital,,Ebola Treatment Center,ETC,MSF,250 current,,,,,,,,,,,17.08.2014,-,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3279815,-10.797770,,,"PLans to expand to 400 beds, currently 250 beds",http://www.doctorswithoutborders.org/news-stories/field-news/liberia-msfs-new-ebola-management-centers-already-overwhelmed http://www.doctorswithoutborders.org/news-stories/field-news/msf-begins-admitting-patients-ebola-center-monrovia-liberia; WHO Foreign Medical Teams International Response; WHO data,http://www.openstreetmap.org/search?query=6.3279815%09-10.79777#map=14/6.3280/-10.7978,,,,,,,,,
Liberia,,19.08.14,LR30-000089,Eulysa Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.31544000000,-10.804510,Carey Street,,,,,,,,,,,,,
Liberia,,,MTI023,Family Life Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3302,-10.799200,Clara Town,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,,MTI145,Family Medical Center,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.305112,-10.714642,Jacob Town,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000166,Few Diagnostic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.29465000000,-10.789020,"3rd Street, Sinkor",,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000183,Gates of Hope,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.28672000000,-10.690700,Police Academy,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000302,God Will Health,Y,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.29284000000,-10.771950,Gibson Ave,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000301,God Will Health,Y,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30614000000,-10.796120,"Captal Hill, Russell Ave",,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000099,Healthline Medical  Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.34341000000,-10.751800,,,,,,,,,,,,,,
Liberia,,,MTI032,International poly clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.28941,-10.774500,20th Street,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,19.08.14,LR30-000103,Iron Factory Community,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,633658.00000000000,-10.762510,Somalia drive,,,,,,,,,,,,,
Liberia,Open*,17.09.14,LibJFK,JFK Memorial Medical Centre,Y,Hospital,"ETC, Triage","MOH, WHO",50,,,,,,,,,,,23.08.2014,-,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3279815,-10.797770,Clara Town Road,,The unit at JFK Hospital is now functioning as a full ETU. Was initially not intended as an Ebola treatment centre (closed 27/7/14). Re-established an interim isolation unit (9/8/14-28/8/14).,https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG; WHO Foreign Medical Teams International Response,http://www.openstreetmap.org/search?query=6.3279815%09-10.79777#map=14/6.3280/-10.7978,,,,,,,,,
Liberia,,,STF025,John F. Kennedy Medical Center,,Hospital,,Public,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.287483,-10.773928,Russell Ave at Tubman Blvd.,,"Lat & Long from Google Earth, appear accurate.","http://yellowpages.cybo.com/SL/bomi,_sierra_leone/hospitals/",,,,,,,,,,
Liberia,,,MTI037,Kebbeh Poly Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3178875,-10.805378,Ashmun Street,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,,MTI038,Kormassa Maternity Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30236,-10.797260,Camp Johnson Road,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,,MTI235,Last Hope Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3795,-10.784900,Duala,,,List from: Medical Teams International,,4,Redemption Hospital,,,,,,,
Liberia,,,MTI168,LESH  Medical Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3667,-10.733300,Barnersville,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,MTI040,Liberian National Red Cross Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30881,-10.802770,Lynch Street,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,19.08.14,LR30-000194,Life Care Health Center,,Health Center,,Private - for profit,8,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.29332000000,-10.661020,Soul Clinic,,,,,,,,,,,,,
Liberia,,,MTI042,LNP Head Quarter Clinic,,,,,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30356,-10.795630,Capital Bye Pass,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,,MTI095,LNP Training Academic Clinic,,Clinic,,Public,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.28402,-10.700890,Police Academy,,,List from: Medical Teams International,,2,Duport Road Health Center,,,,,,,
Liberia,,,MTI171,Lofa Medical Services clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.305112,-10.714642,Jacob Town,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,MTI237,Logan Town Community Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.353159,-10.783103,Logan Town,,,List from: Medical Teams International,,4,Redemption Hospital,,,,,,,
Liberia,,19.08.14,LR30-000114,LPRC Community (Clinic),,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.32826000000,-10.733070,Gardnesville,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000115,Ma Tuwor,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.32229000000,-10.728110,Stephen Tolbert,,,,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,MTI096,Ma V. maternity,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.290364,-10.680860,Red Light,,,List from: Medical Teams International,,2,Duport Road Health Center,,,,,,,
Liberia,,,MTI173,Ma-Esther Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.2724072,-10.721755,Peace Island - Jacob town,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000118,MALAG Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.31821000000,-10.807640,Mechline,,,,,1,JFK Medical Center,,,,,,,
Liberia,,19.08.14,LR30-000120,Marena Community Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.28585000000,-10.764740,Wroto Town,,,,,1,JFK Medical Center,,,,,,,
Liberia,,,STF033,Marwah Medical Center,,,,,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.2671972,-10.726201,"Catholic Junction, Congo Town",,,"http://yellowpages.cybo.com/SL/bomi,_sierra_leone/hospitals/",,,,,,,,,,
Liberia,,,STF034,MASGCO Medical Center,,,,,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3110705,-10.721310,"New Hope, Somalia Drive",,,"http://yellowpages.cybo.com/SL/bomi,_sierra_leone/hospitals/",,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,MTI242,Maternal and Child Medical Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3913147,-10.733820,Caldwell,,,List from: Medical Teams International,,4,Redemption Hospital,,,,,,,
Liberia,,19.08.14,LR30-000199,Mawah Medical (Clinic),,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.32523000000,-10.800910,Via Town,,,,,,,,,,,,,
Liberia,,,MTI099,Medicare Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.293432,-10.689021,Ghom chop/Redlight,,,List from: Medical Teams International,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,MTI046,MEDLINK  Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3156068,-10.807370,Randall Street,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,19.08.14,LR30-000178,Milad,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.35571000000,-10.735300,Barnersville,,,,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,MTI100,Miracle Center of God Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.2958169,-10.682061,Woodcamp,,,List from: Medical Teams International,,2,Duport Road Health Center,,,,,,,
Liberia,,,MTI047,Modern Eye Optical Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3152139,-10.806306,Benson Street,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,,MTI048,Monrovia Central Prison Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30849,-10.806920,Center Street,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,,MTI275,National Police Training Academic Clinic,Y,Clinic,,Public,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.283919,-10.700403,,,,List from: Medical Teams International,,,,,,,,,,
Liberia,,,MTI049,National Port Authority Clinic,Y,Clinic,,Public,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.662012,-10.838945,Free Port,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,,MTI179,Neighbourhood Maternity Clinic,Y,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.298927,-10.692127,Pipeline Road,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,MTI105,NUNICHAPS Barcley Mission Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia, 6.306169,-10.803530,Woodcamp,,,List from: Medical Teams International,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000128,Old Road Community,Y,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.28383000000,-10.749950,"Chugbo, Old Road",,,http://liberiasguide.com/component/content/article/187-city-guide/health-care/hospital-clinics-health-care-centers/3687-old-road-community-clinic; http://liberia.ushahidi.com/reports/view/125,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000133,Pacific Medical Lab. Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.31775000000,-10.807600,,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000134,Pastor Fred Davis Memorial Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.27162000000,-10.687330,Duport Road,,,,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000051,Peneta Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30993000000,-10.708800,,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000138,Pool of Bethesda Medical Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30116000000,-10.680260,,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000013,Providence Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.29277000000,-10.687820,Gbomachop,,,,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000188,Red Cross,Y,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.30951000000,-10.805160,107 Lynch Street,,https://www.facebook.com/pages/Liberian-Red-Cross/163351030386862,,,,,,,,,,,
Liberia,Open*,01.09.14,LibRed,Redemption Hospital,,Hospital,"ETC, Triage",MOH,200,,,,,,,,,,,31.08.2014,-,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3656,-10.791700,"Logantown Road, Logan Town",,There is a Holding Unit at Redemption Hospital,https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG,http://www.openstreetmap.org/node/3003566637#map=16/6.3656/-10.7917,,,,,,,,,
Liberia,,,MTI187,Rev. Browne Medical Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.4469147,-10.618780,Bensonville,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,MTI251,Rev. Father James Lee Memorial Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3913147,-10.733820,Caldwell,,,List from: Medical Teams International,,4,Redemption Hospital,,,,,,,
Liberia,,,MTI252,Rev. Zubah Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.4195359,-10.789240,Brewerville,,,List from: Medical Teams International,,4,Redemption Hospital,,,,,,,
Liberia,,,MTI052,Richardson- Adams Medical clinic,Y,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.310890,-10.800017,Clay Street,,Geolocated to street level only,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,,19.08.14,LR30-000141,Sarah P. Smith Maternity,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.32494000000,-10.726750,,,,,,,,,,,,,,
Liberia,,19.08.14,MTI191,SLEMP Medical Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3123,-10.684500,Pipeline Road,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000030,Slipway,,Clinic,,Merlin,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.31603000000,-10.798610,,,,,,1,JFK Medical Center,,,,,,,
Liberia,,19.08.14,LR30-000144,Snapper Hill Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.31963000000,-10.809350,,,,,,1,JFK Medical Center,,,,,,,
Liberia,Open*,19.08.14,UN067,SOS  Hospital,Y,Hospital,,Private - for profit,32,,,6,16,N,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.276566833,-10.749085,,,Open but there is fear and apprehension among staff due to limited capacity of the facility to handle the dreaded Ebola Viral ailment,,,,,UNMO TEAM SITE 02 (MONROVIA TEAM SITE),2,Monrovia,29N,LG 065 941,29NLG 065 941,29NLG 065 941
Liberia,,,MTI058,SOS  Sub Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.29971,-10.763660,Matadi,,,List from: Medical Teams International,,1,JFK Medical Center,,,,,,,
Liberia,Closed*,29.08.14,LibStJ,St Joseph Catholic  Hospital,,Hospital,Hospital,Saint John of God,141,,,5,11,N,,,,,,-,12.08.2014,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.2734,-10.755080,,,"Not supposed to treat Ebola, but patients ended up in the wards",http://www.npr.org/blogs/goatsandsoda/2014/08/12/339863749/ebola-shuts-down-the-oldest-hospital-in-liberia,http://www.openstreetmap.org/way/295843164#map=19/6.27340/-10.75508,,,UNMO TEAM SITE 02 (MONROVIA TEAM SITE),2,Monrovia,29N,LG 062 936,29NLG 062 936,29NLG 062 936
Liberia,,19.08.14,LR30-000149,Super Market Community Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.33532000000,-10.793980,Jacob Town,,,,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000152,Trinity Maternity,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.33634000000,-10.792070,Free Port,,,,,,,,,,,,,
Liberia,Open*,19.08.14,LibWes,West Point holding unit,,ETC,"ETC, Triage",MOH,30,,,,,,,,,,,08.07.2014,-,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.32445,-10.807300,,,A closed primary school originally built by USAID. Residents looted quarantine centre releasing patients 17 Aug.,https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG http://frontpageafricaonline.com/index.php/news/2682-west-point-runs-amok-why-was-ebola-isolation-unit-ransacked,http://www.openstreetmap.org/search?query=west%20point%20montserrado#map=17/6.32552/-10.80584,,,,,,,,,
Liberia,Pending,17.09.14,,,,,ETC,No Partner Identified,100,,,,,,,,,,,N/A,N/A,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3279815,-10.797770,,,,WHO data,http://www.openstreetmap.org/search?query=6.3279815%09-10.79777#map=14/6.3280/-10.7978,,,,,,,,,
Liberia,Pending,17.09.14,,,,,ETC,No Partner Identified,100,,,,,,,,,,,N/A,N/A,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3279815,-10.797770,,,,WHO data,http://www.openstreetmap.org/search?query=6.3279815%09-10.79777#map=14/6.3280/-10.7978,,,,,,,,,
Liberia,Pending,17.09.14,,,,,ETC,No Partner Identified,100,,,,,,,,,,,N/A,N/A,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3279815,-10.797770,,,,WHO data,http://www.openstreetmap.org/search?query=6.3279815%09-10.79777#map=14/6.3280/-10.7978,,,,,,,,,
Liberia,Pending,17.09.14,,,,,ETC,No Partner Identified,100,,,,,,,,,,,N/A,N/A,Montserrado,LBR11,Greater Monrovia,LBR1103,,Monrovia,6.3279815,-10.797770,,,,WHO data,http://www.openstreetmap.org/search?query=6.3279815%09-10.79777#map=14/6.3280/-10.7978,,,,,,,,,
Liberia,,19.08.14,LISGIS289,New Kru Town Clinic,Y,HC,,GOL,9,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,New Kru Town,6.351149,-10.756302,New Georgia Estate,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000010,Hydro Clinic,,Clinic,,"MERCI,GOL",N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Nipay Town,6.27890000000,-10.750270,,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000090,Faith Medical Laboratory,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Nizohn,6.29276000000,-10.693250,,,,,,,,,,,,,,
Liberia,,19.08.14,LR30-000136,Peace Home Medical clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Nizohn,6.29660000000,-10.704460,Neezoe,,,,,,,,,,,,,
Liberia,,,MTI123,St. Paul Evangelical Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Nizohn,6.29239,-10.690750,Red Light,,,List from: Medical Teams International,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000076,Breath of Life clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Old Matadi Estate,6.29748000000,-10.758850,,,,,,1,JFK Medical Center,,,,,,,
Liberia,,19.08.14,LR30-000047,Dagmon,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Old Matadi Estate,6.29198000000,-10.760120,,,,,,,,,,,,,,
Liberia,,,MTI194,St. Benedict Mini  Health Center,,Health Center,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Paynesvil,6.31415000000,-10.694480,Pipeline Road,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000046,Paynesville Medical & Lab.,,Clinic,,MERCI,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Paynesville,6.28484000000,-10.695870,,,,,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000200,Ahmadyya,,Clinic,,Faith Based Organization,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Plonkor,6.29224000000,-10.784130,,,,,,,,,,,,,,
Liberia,,,LISGIS315,Mission of Hope Clinic,,Clinic,,NFP,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Point Four,6.2957388,-10.769609,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,,MTI254,St. Joseph's Catholic  Health Center,,Health Center,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Point Four,6.3715,-10.790300,"New Kru Town, ",,,List from: Medical Teams International,,4,Redemption Hospital,,,,,,,
Liberia,,19.08.14,LR30-000116,Ma Watta Maternity&Eye,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Police Academy,6.28125000000,-10.692150,,,,,,2,Duport Road Health Center,,,,,,,
Liberia,,,MTI146,Favor Medical Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Samie Town,6.3368549,-10.739822,Gardnesville,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000100,Helthon Community,Y,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,samie town,6.34320000000,-10.744420,Gardnesville,,,,,,,,,,,,,
Liberia,,,MTI166,Kelvin  Medical & Lab. Clinic,,Clinic,,Private,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Samie Town,6.3451384,-10.757447,New Georgia Estate,,,List from: Medical Teams International,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,19.08.14,LR30-000027,R H Ferguson,Y,Health Center,,Merlin,4,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Samie Town,6.32490000000,-10.730150,Gardnesville,,,,,3,James N. Davis Jr Memoral Hospital,,,,,,,
Liberia,,,LISGIS270,Duport Road Clinic,,Health Center,,GOL,,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Saura,6.27537,-10.689800,Duport Road,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000092,FREDAI Medical Eye,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Saura,6.28168000000,-10.692310,Police Academy,,,,,2,Duport Road Health Center,,,,,,,
Liberia,,19.08.14,LR30-000093,Gloring Health Clinic,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Montserrado,LBR11,Greater Monrovia,LBR1103,,Sayon Town,6.37205000000,-10.787290,,,,,,4,Redemption Hospital,,,,,,,
